0,1,2,3
CD40,1,0.0625,[6]
ADNP,1,0.0625,[6]
FBXL12,1,0.0625,[6]
C19orf66,1,0.0625,[6]
GCDH,1,0.0625,[6]
DDX49,1,0.0625,[6]
PLEKHF1,1,0.0625,[6]
ATP5SL,1,0.0625,[6]
GRWD1,1,0.0625,[6]
BCAT2,1,0.0625,[6]
ZNF766,1,0.0625,[6]
CBX6,1,0.0625,[6]
HLA-B,3,0.061224489795918366,[6]
CRIPT,2,0.06060606060606061,[6]
COPS5,2,0.06060606060606061,[6]
AIP,2,0.06060606060606061,[6]
SLC25A39,2,0.06060606060606061,[6]
RSRP1,2,0.058823529411764705,[6]
IDH3G,2,0.058823529411764705,[6]
SOX17,2,0.058823529411764705,[6]
ANAPC15,2,0.058823529411764705,[6]
DHPS,2,0.058823529411764705,[6]
RFXANK,2,0.058823529411764705,[6]
PUM1,1,0.058823529411764705,[6]
AKIRIN1,1,0.058823529411764705,[6]
NRDC,1,0.058823529411764705,[6]
SSBP3,1,0.058823529411764705,[6]
CDC42SE1,1,0.058823529411764705,[6]
FLAD1,1,0.058823529411764705,[6]
NCSTN,1,0.058823529411764705,[6]
QSOX1,1,0.058823529411764705,[6]
DYNC2LI1,1,0.058823529411764705,[6]
PPP4R3B,1,0.058823529411764705,[6]
HAT1,1,0.058823529411764705,[6]
FARSB,1,0.058823529411764705,[6]
UBE2F,1,0.058823529411764705,[6]
DTYMK,1,0.058823529411764705,[6]
PLXNB1,1,0.058823529411764705,[6]
